id,title,description,category,tags
104,Sustainability: Discovery bottleneck #104,Scenario 104 (Sustainability). Teacher Cooperatives cite weak outcome baselines while prioritizing equity of access. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,Sustainability,"sustainability,policy,innovation,synthetic,3"
105,FinTech: Post-Merger Integration bottleneck #105,Scenario 105 (FinTech). Ngo Consortia cite missing interoperability standards while prioritizing time-to-deployment. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,FinTech,"fintech,policy,innovation,synthetic,4"
106,Logistics: Pilot Rollout bottleneck #106,Scenario 106 (Logistics). Teacher Cooperatives cite underfunded change management while prioritizing equity of access. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,Logistics,"logistics,policy,innovation,synthetic,5"
107,Genomics: Scale-Up bottleneck #107,Scenario 107 (Genomics). Industry Alliances cite unclear procurement rules while prioritizing equity of access. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,Genomics,"genomics,policy,innovation,synthetic,6"
108,Cybersecurity: Regulatory Refresh bottleneck #108,Scenario 108 (Cybersecurity). University Labs cite talent retention in remote hubs while prioritizing adoption depth. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,Cybersecurity,"cybersecurity,policy,innovation,synthetic,7"
109,Agriculture: Scale-Up bottleneck #109,Scenario 109 (Agriculture). Industry Alliances cite underfunded change management while prioritizing cost per outcome. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,Agriculture,"agriculture,policy,innovation,synthetic,8"
110,General: Legacy Migration bottleneck #110,Scenario 110 (General). University Labs cite unclear procurement rules while prioritizing equity of access. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,General,"general,policy,innovation,synthetic,9"
111,Healthcare: Regulatory Refresh bottleneck #111,Scenario 111 (Healthcare). Sme Federations cite weak outcome baselines while prioritizing adoption depth. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,Healthcare,"healthcare,policy,innovation,synthetic,10"
112,Education: Post-Merger Integration bottleneck #112,Scenario 112 (Education). Ngo Consortia cite unclear procurement rules while prioritizing cost per outcome. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,Education,"education,policy,innovation,synthetic,11"
113,Technology: Scale-Up bottleneck #113,Scenario 113 (Technology). Ngo Consortia cite talent retention in remote hubs while prioritizing time-to-deployment. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,Technology,"technology,policy,innovation,synthetic,12"
114,Sustainability: Discovery bottleneck #114,Scenario 114 (Sustainability). City Innovation Offices cite underfunded change management while prioritizing time-to-deployment. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,Sustainability,"sustainability,policy,innovation,synthetic,13"
115,FinTech: Scale-Up bottleneck #115,Scenario 115 (FinTech). Industry Alliances cite vendor lock-in risk while prioritizing equity of access. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,FinTech,"fintech,policy,innovation,synthetic,14"
116,Logistics: Pilot Rollout bottleneck #116,Scenario 116 (Logistics). University Labs cite talent retention in remote hubs while prioritizing time-to-deployment. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,Logistics,"logistics,policy,innovation,synthetic,15"
117,Genomics: Scale-Up bottleneck #117,Scenario 117 (Genomics). Sme Federations cite missing interoperability standards while prioritizing time-to-deployment. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,Genomics,"genomics,policy,innovation,synthetic,16"
118,Cybersecurity: Legacy Migration bottleneck #118,Scenario 118 (Cybersecurity). Industry Alliances cite data residency conflicts while prioritizing time-to-deployment. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,Cybersecurity,"cybersecurity,policy,innovation,synthetic,17"
119,Agriculture: Scale-Up bottleneck #119,Scenario 119 (Agriculture). Sme Federations cite fragmented funding cycles while prioritizing time-to-deployment. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,Agriculture,"agriculture,policy,innovation,synthetic,18"
120,General: Post-Merger Integration bottleneck #120,Scenario 120 (General). University Labs cite underfunded change management while prioritizing error rates. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,General,"general,policy,innovation,synthetic,19"
121,Healthcare: Post-Merger Integration bottleneck #121,Scenario 121 (Healthcare). Patient Advocacy Groups cite missing interoperability standards while prioritizing time-to-deployment. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,Healthcare,"healthcare,policy,innovation,synthetic,20"
122,Education: Discovery bottleneck #122,Scenario 122 (Education). Sme Federations cite data residency conflicts while prioritizing adoption depth. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,Education,"education,policy,innovation,synthetic,21"
123,Technology: Regulatory Refresh bottleneck #123,Scenario 123 (Technology). University Labs cite talent retention in remote hubs while prioritizing adoption depth. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,Technology,"technology,policy,innovation,synthetic,22"
124,Sustainability: Legacy Migration bottleneck #124,Scenario 124 (Sustainability). Patient Advocacy Groups cite underfunded change management while prioritizing error rates. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,Sustainability,"sustainability,policy,innovation,synthetic,23"
125,FinTech: Legacy Migration bottleneck #125,Scenario 125 (FinTech). Patient Advocacy Groups cite talent retention in remote hubs while prioritizing cost per outcome. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,FinTech,"fintech,policy,innovation,synthetic,24"
126,Logistics: Legacy Migration bottleneck #126,Scenario 126 (Logistics). University Labs cite underfunded change management while prioritizing adoption depth. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,Logistics,"logistics,policy,innovation,synthetic,25"
127,Genomics: Legacy Migration bottleneck #127,Scenario 127 (Genomics). Teacher Cooperatives cite vendor lock-in risk while prioritizing cost per outcome. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,Genomics,"genomics,policy,innovation,synthetic,26"
128,Cybersecurity: Legacy Migration bottleneck #128,Scenario 128 (Cybersecurity). Ngo Consortia cite weak outcome baselines while prioritizing adoption depth. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,Cybersecurity,"cybersecurity,policy,innovation,synthetic,27"
129,Agriculture: Scale-Up bottleneck #129,Scenario 129 (Agriculture). Provincial Regulators cite underfunded change management while prioritizing adoption depth. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,Agriculture,"agriculture,policy,innovation,synthetic,28"
130,General: Legacy Migration bottleneck #130,Scenario 130 (General). Industry Alliances cite talent retention in remote hubs while prioritizing equity of access. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,General,"general,policy,innovation,synthetic,29"
131,Healthcare: Regulatory Refresh bottleneck #131,Scenario 131 (Healthcare). Industry Alliances cite vendor lock-in risk while prioritizing adoption depth. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,Healthcare,"healthcare,policy,innovation,synthetic,30"
132,Education: Pilot Rollout bottleneck #132,Scenario 132 (Education). Provincial Regulators cite data residency conflicts while prioritizing adoption depth. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,Education,"education,policy,innovation,synthetic,31"
